"","ID","f2","f3","fs2","fs3","alpha"
"623",623,-41.4462529370338,688212.331726495,-26.2113684062883,272379.663214609,0.878706269578036
"624",624,-37.4579063206166,243567.680122852,-44.3156920056306,649281.037731301,0.86272854529522
"625",625,-39.9884820383154,750358.063380849,-44.55379841768,305778.470916823,0.88150017206002
"626",626,-32.61104874257,555007.43170632,-38.0759247827567,491081.663263366,0.855669608167099
"627",627,-27.9335079422444,848518.388257101,-33.3981699239388,440581.536809672,0.899100718580496
"628",628,-34.1894950785153,426873.505837657,-26.7095374833867,885055.352826025,0.869552315246895
"629",629,-30.7625644290559,273983.967111483,-39.8605016480982,566244.322460517,0.887571723507412
"630",630,-28.953466657944,719661.048946548,-43.0688502870388,454958.191363271,0.880502967205701
"631",631,-36.3842553275712,734246.608886737,-25.6796030400321,580974.099716675,0.85740654835942
"632",632,-41.9665429374501,791237.702258285,-35.0768188228458,353175.367202312,0.876540827202406
"633",633,-41.9194069696628,379942.640543152,-43.8686043836437,351850.133039784,0.882189047090357
"634",634,-30.1110095574148,508383.47814858,-43.9072725009434,309619.690364711,0.893534438851563
"635",635,-37.0566326815002,290533.7941809,-25.2672712485418,825324.660121761,0.883132847317243
"636",636,-35.799707043983,461932.067695409,-27.5006574867927,707747.226363905,0.913168447225776
"637",637,-38.0268170028627,593635.798398219,-37.8920746161602,483479.047426768,0.935492904023133
"638",638,-28.0729069342539,685631.318206843,-32.9089993167184,548253.194205388,0.892724768017115
"639",639,-33.4462701130211,260291.747889984,-31.7602829557993,829041.433559526,0.899651727595247
"640",640,-29.2066044610441,496700.23955401,-25.9036853171475,763315.325943418,0.881065213214019
"641",641,-40.548985591732,650486.045648698,-27.075840076033,299305.083560385,0.916054884080706
"642",642,-25.8062499380372,407794.843261,-42.2650254321359,319350.163983069,0.871705476856071
"643",643,-38.9848960596807,236760.972701646,-36.0529046264477,687173.867295794,0.888031676881473
"644",644,-32.769190804679,535813.279446755,-34.4676414379328,857120.279674903,0.909085245084569
"645",645,-37.5497650784925,223803.453542255,-26.2367002884746,213489.149203207,0.908308411812553
"646",646,-25.6775726357102,483670.999415331,-26.1357920472845,459067.570717931,0.857672204450205
"647",647,-39.5773451935947,497655.630167145,-40.272332487829,415217.361771241,0.852414516910106
"648",648,-26.0531714291275,744010.368292406,-26.4999194601551,254277.925153729,0.858979973098317
"649",649,-31.8086730031781,222456.344479993,-30.8073141102493,565511.51390532,0.871329240984922
"650",650,-44.0018045557328,774174.106768947,-40.2962337882817,702381.186155211,0.90852195418324
"651",651,-41.1626436018869,854287.784516867,-28.8800928569697,878975.66031849,0.925292083090898
"652",652,-29.3011827621274,381290.075514987,-40.4279280510768,473708.135266565,0.871164918379838
"653",653,-28.8169873833582,690953.763440885,-32.2319459518008,248568.510405552,0.897381290192857
"654",654,-32.0564047393389,533230.049275849,-30.643839588657,644712.81343691,0.873679552200234
"655",655,-40.2408807259388,836877.150961924,-37.5386999706291,317304.05840503,0.924647880378053
"656",656,-36.5199064311162,304130.429424271,-39.8203352496177,337122.68554505,0.879266510292144
"657",657,-32.1070067335665,416289.634053912,-27.1139708014503,519801.554048304,0.875064212501489
"658",658,-38.8072140774019,550417.576486953,-36.1486077509634,802305.376479272,0.89533009175114
"659",659,-35.2288938095309,567033.153160904,-38.6261730183326,323005.088849291,0.919389883666879
"660",660,-39.6765101154037,859225.033240393,-41.738463655334,691647.898423653,0.859493341918401
"661",661,-25.9726747108698,735013.906844258,-29.7497202117667,268288.039513435,0.921990499912506
"662",662,-30.5917819066644,269606.294552609,-39.8893925113641,345997.508436479,0.919412297849853
"663",663,-35.5424467014074,765984.210723471,-43.9387042307407,586925.957386419,0.905844742941061
"664",664,-42.1495779461637,673631.013936214,-40.9923886139952,568686.947732288,0.938016297610808
"665",665,-25.3565568067282,631531.418202017,-34.0700042702593,218542.736335155,0.92911932470363
"666",666,-35.0356559579857,872679.003641997,-30.7110162942633,515671.786212511,0.903915842023332
"667",667,-26.4884958602898,225479.65359088,-28.3802821577527,866219.32912875,0.919988683397768
"668",668,-37.7892396247163,559461.91946663,-30.6497395408452,397935.653171949,0.938063774876021
"669",669,-36.8033631092831,316076.873069424,-30.370949448809,457773.793735299,0.911949980718359
"670",670,-25.9358074789085,276612.847419884,-42.3150428475626,813049.061752893,0.877456038713356
"671",671,-44.3166654181629,382683.065867815,-29.9540450052992,470238.387173861,0.926996696197515
"672",672,-25.7632447819859,795454.20351956,-33.9833409427702,816448.417931404,0.87121844296357
"673",673,-28.3459017062113,728732.751956899,-26.3039710470662,442387.34445028,0.938982284519002
"674",674,-29.8229581264369,377035.805718452,-32.6842972528264,237612.316651568,0.864109281243674
"675",675,-31.9110105366446,440563.596387506,-42.3482692651525,265738.38890247,0.929549553405955
"676",676,-37.668657838665,417071.717814058,-25.6965074214116,403351.071616597,0.915086299743146
"677",677,-34.4052134567499,639359.421543591,-32.3114899190851,466238.929229509,0.88113299064048
"678",678,-35.8645388654433,689621.845670491,-41.3548356048837,412742.469950691,0.865458481046781
"679",679,-40.7869269489795,227514.637220204,-40.9598742108122,785269.850819949,0.910324534888463
"680",680,-38.5103574621975,451093.470971752,-43.5076935655437,238539.453414027,0.923630290971087
"681",681,-27.4423118476458,868388.240526617,-38.9892797374316,578015.768122077,0.873208982839933
"682",682,-40.5666926746331,628323.356246967,-38.2500788869783,421342.048924305,0.86940208493044
"683",683,-25.4319945694357,831252.728431989,-27.4631656705514,608548.689133059,0.907255368064651
"684",684,-31.1529518663697,491706.595372111,-30.0302790366076,571038.167476952,0.909540303968146
"685",685,-44.3282776603848,484179.539679773,-29.5307955636308,641289.193803575,0.858245319768088
"686",686,-36.7916588762701,461326.954017878,-43.5840933865197,596520.030399784,0.906973570443435
"687",687,-44.6345793738328,748486.266029216,-26.6277888973132,650181.160624735,0.900264839768706
"688",688,-38.7744207506776,204677.112417556,-30.7332284016758,320687.651061974,0.915556175237248
"689",689,-30.9096334871724,249353.34375117,-43.8854453534447,841471.348412894,0.888947159875814
"690",690,-38.1435455117077,875847.884041816,-29.0117702446766,564851.785924714,0.855825043352308
"691",691,-34.6751890385598,875937.931426372,-29.5841783118472,212534.896297343,0.870408300700193
"692",692,-30.3840214331038,781693.758778162,-39.6991638439633,832841.71962807,0.874673112566575
"693",693,-31.5550722593553,275321.090952456,-30.5069756789543,459387.0136353,0.936890050244007
"694",694,-38.1281700828038,498317.297963668,-35.8320350018777,872735.971844699,0.928915118290922
"695",695,-42.9884141684994,306140.785298068,-40.2020323800221,241963.868359029,0.922392374400675
"696",696,-30.5825479985811,345257.431026325,-40.5519395834208,354448.170133363,0.889306662996694
"697",697,-43.5108325234205,579796.01676153,-40.7751424886882,571733.691450879,0.862291340446867
"698",698,-31.945272502359,429196.604570653,-35.4143980020583,796933.806935027,0.874559139738381
"699",699,-29.6086884704642,646073.266587704,-34.6375096129812,332488.982801493,0.852893386741729
"700",700,-27.7910626877956,204184.651481491,-40.2297611401193,500838.950135969,0.908345526000988
"701",701,-26.3244554308131,309954.446032029,-31.5369270682372,359341.822322309,0.856232543132821
"702",702,-40.568361579679,696697.648154479,-44.1963683884144,516345.894414969,0.914524552721962
"703",703,-29.4002091993317,824104.534153622,-30.6750117589757,651229.152012523,0.875250274346651
"704",704,-25.6629774046615,636182.460358255,-27.2059329981767,682091.188755017,0.922289305288283
"705",705,-30.5348234017156,628711.203013062,-42.8238488643579,793181.291250531,0.853206340684464
"706",706,-31.6807641876638,251232.047003806,-39.3600041485317,876734.297058452,0.926720005861612
"707",707,-26.7014110409319,245672.803425845,-39.1891852903515,234514.121382348,0.872664934139319
"708",708,-36.8869064282849,639826.676896214,-42.1389829005487,656170.63671561,0.872733060971348
"709",709,-30.1841896844506,870129.728763774,-42.643896968998,341469.360028431,0.926309901369199
"710",710,-35.250089438919,387447.36671295,-42.4293888724409,467269.895664416,0.885635976414787
"711",711,-38.8951166671738,773476.240787301,-27.421980936788,716115.516598616,0.874357969275158
"712",712,-42.0429138597585,231441.183101702,-35.5828417693265,487562.410580534,0.900150420719033
"713",713,-38.5421653237864,348271.233789846,-31.1498311337605,328141.962447613,0.856416824887793
"714",714,-40.6145633667149,564644.540056717,-25.0600651048571,461675.096293371,0.866102421580048
"715",715,-25.8747800945081,354450.609582737,-33.9326834178194,664817.232450172,0.89154132610077
"716",716,-26.887549388878,488239.030565489,-44.0168042342812,271155.61295459,0.91673484510999
"717",717,-33.1466623934768,506215.15458256,-39.1192897746563,726468.845845684,0.910249622691307
"718",718,-35.9553003025167,715827.842683382,-44.9711512768082,817974.093074352,0.921762048977409
"719",719,-25.7249417824335,468378.6321049,-32.7561773329899,424655.886565708,0.901226867391076
"720",720,-36.6372101602107,772655.234798491,-37.4584989059828,700724.245781582,0.876952180496668
"721",721,-30.1285433699675,515163.991353512,-41.2951888776161,674344.793088734,0.876407790660525
"722",722,-36.453476341784,878744.142872933,-31.0036137829535,251374.253889211,0.91487908004659
"723",723,-31.98383338622,895913.97068223,-35.1681321295612,690218.578179218,0.91231647474942
"724",724,-30.0219868304059,810756.750583984,-26.0097213216498,887592.482755389,0.860056366100447
"725",725,-44.746030778721,401273.086875826,-44.3938931899667,723972.452997938,0.912657775984166
"726",726,-39.2549533328526,667160.803746432,-32.0726797761284,252092.425897066,0.904561338330883
"727",727,-36.9281716665253,630054.581767879,-31.0666819040142,563432.187407892,0.858786114274457
"728",728,-34.5127050016224,340948.314641248,-35.7441585597135,658959.045292698,0.917917820911717
"729",729,-39.6183196867965,508923.397898879,-31.5772199550569,867101.486467235,0.882277001203228
"730",730,-32.54577568914,709907.825044394,-32.8822861501649,683264.907283746,0.909928751518801
"731",731,-42.9163238155544,730385.573408678,-25.8043891219422,451719.530757107,0.912449105757005
"732",732,-43.4957400494777,250242.741682716,-38.5995961999819,426339.562415183,0.851230643254284
"733",733,-28.1326787410155,332203.221189212,-25.6340857327394,413636.437712479,0.926664994243214
"734",734,-43.776927480977,218235.363956876,-34.8965742873661,798636.686456595,0.859594398906339
"735",735,-34.7960899822153,675930.448197555,-43.2744265367947,882827.025236245,0.887674131426783
"736",736,-33.0488958332613,545051.638196819,-28.0654881195351,452589.471898023,0.935391478888715
"737",737,-37.1942185819857,882267.155381236,-25.3246993578486,770867.647152301,0.904698023077864
"738",738,-28.6008413806669,776411.73337426,-38.8322076384909,437680.45407379,0.852324209456617
"739",739,-26.5680507354103,701397.29543386,-27.5758012394086,475018.971424662,0.851998085353792
"740",740,-29.7215398965292,735966.578021273,-26.1105949951187,218216.648408491,0.931506927451499
"741",741,-34.6209626448378,476467.122497652,-44.6239768820107,886663.113306388,0.934334602716032
"742",742,-42.485454730317,452350.059457328,-36.5225664674602,661372.227124572,0.877845565977527
"743",743,-40.9030311093293,707874.057035558,-40.625185452953,439677.07466837,0.894639921245566
"744",744,-37.9019597878978,582301.013847403,-29.4198888941333,752434.653263781,0.856348622517651
"745",745,-39.9012258673161,321443.089955617,-44.0783640354201,400158.585676607,0.860168101466645
"746",746,-44.8257201673761,756642.150612865,-26.0062771075666,236260.029069763,0.932982537655752
"747",747,-32.7960742218755,613033.545632027,-44.2683729376979,492596.087106783,0.895582254066024
"748",748,-29.5771159440652,742554.161116201,-26.7956296932958,790388.565903455,0.93138494655526
"749",749,-31.5925422825217,489042.074612845,-38.6156900373623,214290.730285645,0.888289158861378
"750",750,-43.4619829065762,445474.355210941,-29.5481392131038,278657.224804815,0.853294747359069
"751",751,-40.6816681425236,820282.606772836,-33.4382791624405,731870.107393749,0.864243392255386
"752",752,-27.0783885671794,674459.024246745,-41.9839292578474,217500.509044789,0.863679349776812
"753",753,-38.6600010995381,339081.561607886,-31.2060796766579,836911.307629794,0.929759029576659
"754",754,-30.663494965639,887998.272163719,-33.6087668439373,667986.78039033,0.852487513810217
"755",755,-39.6456548073217,477557.079409882,-33.3478012065515,389594.027332701,0.893750856599767
"756",756,-38.8238247851878,513481.068836898,-25.6518364756554,404776.022683904,0.893589525387948
"757",757,-33.4046558744535,415087.093023881,-40.7022380347587,382700.287580248,0.853664269942636
"758",758,-29.8847499805652,699049.534859266,-43.6179978737645,574542.981861904,0.934102314295564
"759",759,-34.4999470083863,462358.905959111,-35.6520445901156,417725.939693227,0.881601607966475
"760",760,-31.6109607127868,648514.657998495,-28.0227195288837,384109.245726466,0.866209519504961
"761",761,-39.7891579309404,827720.438430179,-42.6513106806502,652729.360447191,0.892006323196067
"762",762,-29.6667965498529,845453.514647279,-37.9297864548489,560946.5678446,0.93391792972515
"763",763,-29.3396487364359,633308.333643675,-43.7223243789375,854561.418056171,0.90559349671294
"764",764,-37.532488485653,368990.443211552,-27.4357095534988,210410.235035308,0.877239639272822
"765",765,-35.4972142486162,227364.010973182,-29.1976608279981,779336.914756559,0.868503051466068
"766",766,-42.94308993062,400334.860528726,-35.351086020641,838389.85756902,0.916811806308471
"767",767,-44.3731118480153,500891.864637695,-33.8351268848479,871452.968591526,0.851697931649681
"768",768,-39.5229764632955,424820.412152335,-34.3963085765727,242670.76258339,0.924942254410384
"769",769,-30.950344724983,858131.726531163,-43.9866863720715,663263.509912062,0.919736810726991
"770",770,-27.1797238398455,409378.334778156,-32.4178215153664,324795.881456863,0.931156428217441
"771",771,-29.1840794197582,575713.701902367,-37.9799178799018,577350.290549528,0.890775251727382
"772",772,-27.5889025718458,524592.908687964,-25.4630787682347,225549.884608611,0.864569683661854
"773",773,-34.6943443526924,219429.753560666,-29.5143345591724,484517.898292094,0.891051697818516
"774",774,-42.4433923412412,683309.083764348,-33.8517931824997,209857.469880208,0.867013900513092
"775",775,-34.2651524872594,421716.18749857,-30.1569891436324,669962.405243758,0.892923669484163
"776",776,-42.9779123925157,706637.436214313,-31.1117457494624,757938.945643492,0.896879859184455
"777",777,-33.0043572495095,414575.43634627,-28.0328622039407,295638.736828808,0.860814270074446
"778",778,-39.1402154091857,292399.56032142,-25.9622276771441,848346.957903039,0.9062441980452
"779",779,-44.6495976562612,841822.831977233,-32.6301161396243,333702.623913474,0.854645857775513
"780",780,-37.9746472216658,394040.502641313,-42.3353350548111,257395.177746434,0.893662568983559
"781",781,-31.3334276376851,680287.176462784,-35.9992883181162,723431.549434625,0.884321091389395
"782",782,-39.1779922606423,534101.222198885,-44.5112136815712,577933.472392559,0.883851442905378
"783",783,-31.4672185166664,215527.055151351,-31.993189312011,364690.739112161,0.854004738114392
"784",784,-37.3302228794619,724236.823712718,-30.8145348486453,231812.44791545,0.857798801553501
"785",785,-41.2028207909986,701055.041528102,-34.8680257147066,896047.42669249,0.905997394801613
"786",786,-33.7179688216448,766684.299068935,-37.346770164039,799663.73945862,0.853369399869459
"787",787,-43.9488019201942,569926.675967518,-39.1067040609829,345217.026116289,0.921413413584981
"788",788,-43.9048746039607,267938.175070584,-40.186198231969,377488.159550969,0.904485925259726
"789",789,-36.9523207902499,899554.244482722,-43.6950952224024,810659.9468223,0.935059115015671
"790",790,-25.841827615127,627202.800559886,-43.8053411413394,628280.312217809,0.857464224310329
"791",791,-30.0814925959967,313922.907081135,-30.5605398246683,772163.61304557,0.88320697562148
"792",792,-44.4648976326026,536557.479032259,-41.1418442495167,221567.178419027,0.852279789169023
"793",793,-42.7631279058196,480048.957920354,-40.1536649750657,498812.052326463,0.882515263821762
"794",794,-43.6730197931118,853519.58359452,-44.2504488927461,432964.296965264,0.933986724642487
"795",795,-32.4248525917493,862580.017925259,-25.1703299315684,481903.158856202,0.850158564193198
"796",796,-33.689647168722,869421.560882274,-26.3931375950351,688360.628922172,0.875337615878036
"797",797,-36.0009765311666,391307.826204393,-39.2790809293054,433776.371110063,0.93791968668182
"798",798,-42.4228940343969,269040.53608913,-42.4205165873282,754074.062515516,0.882547084080117
"799",799,-25.0853367960937,780415.044164248,-34.7252911521792,511926.644186825,0.874129620784217
"800",800,-35.7216510848589,888473.632014487,-39.6637462531664,561968.475090917,0.901915128845464
"801",801,-26.0640248892084,409771.968418136,-37.0441590686627,874976.877721027,0.859997083759472
"802",802,-29.2190322057158,575785.049550869,-36.6387071634084,426894.886318948,0.930368008258976
"803",803,-35.8102496412024,655028.35591983,-41.9959679802135,203412.106906474,0.882072252789369
"804",804,-30.6851481586061,318834.969236068,-37.8710830653235,485975.626826342,0.936030224950476
"805",805,-25.1672760224901,718729.529954493,-41.0223370029032,642514.574706871,0.895185312006643
"806",806,-33.1345826669,802152.067943644,-37.3827708969638,506452.74928201,0.86475976486641
"807",807,-42.5202505906709,478144.819223192,-37.5161758913994,293067.712548133,0.884974980646361
"808",808,-30.8892553098463,207469.670160506,-42.0556862031408,240946.770498306,0.899412726806641
"809",809,-39.0442092918307,520210.182264931,-37.4344036002979,638197.181368936,0.922594097307173
"810",810,-42.6368317249008,569102.924617063,-28.1840917035826,242426.23049153,0.936974191358767
"811",811,-27.6977391942665,641721.335063055,-25.738837587025,215454.327682722,0.893922202037996
"812",812,-32.2756122859344,554077.378832158,-30.0890329314582,843306.871365234,0.878971391312251
"813",813,-44.1720994875729,320486.106183026,-27.7525041061491,463922.370777577,0.850829977451505
"814",814,-39.2208784417957,815151.385748815,-29.3997635665126,430948.690928668,0.914218506431276
"815",815,-32.0319143098965,395161.7933557,-31.9620351445936,312035.002456717,0.913273817428282
"816",816,-28.589074261751,410076.475497503,-39.9648523381352,623891.063892804,0.905269445732042
"817",817,-25.6947286107726,826926.746907253,-40.7806192101426,451201.363407858,0.920217937549708
"818",818,-44.7720384568907,851029.0511043,-41.5172782535963,800684.963283557,0.85540053200392
"819",819,-33.7848840705752,631169.61616626,-25.7857779116146,882595.051482785,0.931490927935535
"820",820,-30.3262008262202,863800.393910203,-35.6885478705168,296212.770768665,0.875545203887923
"821",821,-43.8725416118763,586228.585708477,-41.6190933065116,619435.122706164,0.914475758397911
"822",822,-38.0444093047194,571386.379605904,-43.2513148114383,588158.341419715,0.929154945246894
"823",823,-29.0213182794489,238710.832544062,-30.4497655989192,224115.839050412,0.88196033689473
"824",824,-43.8487773323245,838659.40728955,-31.840483430393,760880.448014326,0.938488150329299
"825",825,-31.0587405308522,314822.472390775,-31.1234314074963,620135.931461584,0.920428374403058
"826",826,-40.3548831754662,665073.329539392,-36.9192657665648,784380.747153498,0.861948036272924
"827",827,-33.2584081731364,728519.405423701,-27.9499900797606,569582.606191542,0.912961130059756
"828",828,-44.5035902964398,245329.999199659,-40.4041603377201,489385.7264328,0.877737972738195
"829",829,-33.0208172514327,658800.188442655,-40.0387476240695,356633.989904653,0.893993677087547
"830",830,-28.8468383553997,800258.503141124,-31.2305162407421,689773.284576144,0.93904699789796
"831",831,-25.5675049282797,574810.062562879,-25.2818744039349,244503.096751105,0.932475593855955
"832",832,-40.8392971278243,773184.164753258,-43.4929524585158,225820.665324517,0.913528749191163
"833",833,-26.3064688049741,325906.446958631,-41.235289205242,522928.256105632,0.852218160209699
"834",834,-28.1016193898916,642793.869647812,-27.177191233404,685171.982474681,0.865944673245111
"835",835,-29.0153274560012,834282.155486979,-30.3287469907477,473157.179583032,0.926918999024183
"836",836,-25.3750082703456,398259.932763092,-35.7947427167185,318075.887039043,0.876328331588866
"837",837,-28.301459262412,355922.029044908,-37.566335709732,864456.066679321,0.90460270598577
"838",838,-36.8195091468431,588913.360654507,-27.2167084532306,369198.891907427,0.853593455185687
"839",839,-29.7741213446036,608198.136301674,-35.1160377632864,670719.002484512,0.937033838784885
"840",840,-31.2849073824137,779432.012403384,-34.4279134911969,357468.101299964,0.912378396054188
"841",841,-39.7354296380654,371768.734795284,-31.0165327597372,554188.104335573,0.865064357356207
"842",842,-25.9030822514035,316774.218324292,-42.5390865993202,412184.222227763,0.936739144430747
"843",843,-42.1151169057265,864871.592324134,-40.7599816699065,498427.424545195,0.877144644848779
"844",844,-37.1746364123151,732364.510671552,-28.1619603746943,523621.77696608,0.938653860455256
"845",845,-43.7845539922155,298255.846885573,-31.3001642532684,289424.039145987,0.89629699047503
"846",846,-32.4413387896642,622049.703872595,-40.3390672343113,308007.570322864,0.85190113705885
"847",847,-39.7473363544606,784990.90422852,-32.9772862867974,555718.026085775,0.876272444408262
"848",848,-36.6757001092024,274958.89225075,-39.4210236704051,393237.393509205,0.901579728419203
"849",849,-35.1709634970985,220497.062729858,-43.2687845276557,860281.994895786,0.907693454457475
"850",850,-27.0497208552398,627657.074145954,-33.7210857490748,856614.668590277,0.902897103161963
"851",851,-39.1527902555019,355094.530157913,-30.3796576497145,558011.010909565,0.893482344214544
"852",852,-44.4169231337532,859710.014055166,-40.6624843154252,654576.346807946,0.937679263189085
"853",853,-39.2396191052012,600356.140967887,-36.0855834661573,581728.614458684,0.853072892072298
"854",854,-41.5444915045425,769174.438735396,-35.5168523866571,606249.965260793,0.932237161693262
"855",855,-44.0720121645592,694049.047379624,-28.830856474258,861675.239972584,0.920077873288972
"856",856,-29.9205391387232,270757.577251084,-44.1032278307825,761856.966290884,0.920772332941955
"857",857,-28.8763817179911,656925.492160823,-42.3834993247651,350491.293218639,0.915826837321818
"858",858,-40.7190003540479,557884.322354998,-40.314261396613,879621.481346171,0.87559785572592
"859",859,-43.9843435945921,703908.858456425,-31.6406473385096,470714.890831448,0.923660142082307
"860",860,-43.0578609366491,512767.841789257,-30.9448895426206,473890.921912808,0.876926719203571
"861",861,-32.1031460511573,441535.571771394,-36.9555580405183,594734.127272367,0.874735503999149
"862",862,-30.3417306274623,328375.280189011,-33.4063047115468,382202.271505538,0.887059327203192
"863",863,-33.4488347299248,831957.684496194,-26.3304521531947,313832.388235573,0.886857826037008
"864",864,-34.9880980557613,770359.799874686,-39.8442422537953,308406.352474764,0.918160664189272
"865",865,-28.1465201555379,626028.917269167,-43.857548483938,793022.126306873,0.93872860876758
"866",866,-38.7170740947947,390253.107343521,-25.3360311592221,587567.501071934,0.924281121031107
"867",867,-26.1409813423082,396415.124192685,-30.9683219537511,754607.731064428,0.922099337367412
"868",868,-34.4448102368005,301208.620394431,-33.2869559158832,636661.660864167,0.858331079858242
"869",869,-35.964712714754,465650.459950082,-33.2149368860424,220128.302128445,0.888775330072764
"870",870,-26.610760464184,518019.212473556,-31.595762333326,394582.513895798,0.858086815702556
"871",871,-31.313591233328,570373.58839063,-26.7456149335094,490008.7159127,0.890239665071411
"872",872,-29.1467871678546,304489.043484051,-35.5351615361161,222967.340451404,0.924709089816501
"873",873,-26.1927425867878,440946.036695763,-25.4405290367082,671394.911367577,0.932552506214628
"874",874,-29.306816562105,805560.394960325,-25.0989448829442,769993.17706693,0.895956995791888
"875",875,-39.4171007726118,593795.439962484,-26.2670351299718,886329.711080845,0.872988223598212
"876",876,-40.5917203840129,237847.892429251,-43.35124887795,428666.194457337,0.928891205619713
"877",877,-44.6894298508801,804686.90335039,-26.0827093456984,684110.035544112,0.864981701936282
"878",878,-33.2337369151041,866834.950851593,-28.8154073316157,200093.551607002,0.934914815610384
"879",879,-25.6158459408358,460196.752200108,-37.7571594799906,546316.833354421,0.875345768845297
"880",880,-43.1676490054131,528361.99336661,-43.2105426827408,864010.608208254,0.902681598104108
"881",881,-44.0358223162815,224819.526095539,-26.5833008689433,231169.775663838,0.864908934444368
"882",882,-31.6641053677648,688533.784872722,-44.6391883774474,475770.08049611,0.859824768695241
"883",883,-41.6983406578749,212992.416665442,-25.6096872761101,316768.068507928,0.920326949164737
"884",884,-26.5259063539207,612571.201531533,-37.844439576488,891123.343229294,0.878145721959503
"885",885,-38.7348836497664,310518.674323168,-32.903647067517,417904.468371104,0.93205488420595
"886",886,-31.5137873240598,351855.748437364,-26.1482571168207,203356.884609573,0.896078785126116
"887",887,-37.1560630391911,531879.568056837,-25.5060914351307,620999.107658938,0.886356665819751
"888",888,-26.6805676771477,541743.457964007,-26.463333029598,895013.169526886,0.858057622742681
"889",889,-34.0738257371262,889802.873387076,-44.3283742563277,510919.837181028,0.854338183606846
"890",890,-39.7153704826422,620786.321649589,-32.1193720063306,583439.503674302,0.896595918733934
"891",891,-37.8412012567408,872231.385134086,-25.1256094765067,589318.361070417,0.922477650669189
"892",892,-33.7605529792607,693462.341270819,-32.3158989788145,232205.828620475,0.884204991783274
"893",893,-26.5618466427326,599135.159050897,-38.3677770403251,208889.976783749,0.882641810549334
"894",894,-43.7393804869577,572985.222689193,-28.450239485193,678636.179777272,0.927657231565753
"895",895,-26.5094051191546,382221.642756984,-27.2511670708656,610968.469997551,0.89820028937941
"896",896,-37.8776898516566,367456.653253473,-35.984993343696,832687.005384862,0.878900996082548
"897",897,-35.1319391649812,405720.096175559,-29.0461376879774,322611.326369215,0.93738832885316
"898",898,-38.2973053962775,660343.824162446,-34.2634284843206,418998.307456113,0.920519013095178
"899",899,-36.6012587958239,849835.273839161,-30.7865408190154,792130.457732622,0.894717889590096
"900",900,-44.163020885773,493884.764071647,-25.0426011072993,353853.672592528,0.877139616353188
"901",901,-28.5599178444967,352321.347744856,-28.4174515094087,521201.92825254,0.852568670291901
"902",902,-35.76328557216,262969.640504085,-40.4898906412125,600598.215464149,0.878801270698516
"903",903,-26.4862102929652,891690.871129185,-34.6860631029159,884016.445681639,0.904969790677879
"904",904,-30.3467667760514,556645.773372184,-38.5478356875554,862841.438767184,0.92689064462648
"905",905,-37.5836243203394,741494.481165428,-37.0532328058183,213107.145044655,0.872356228366477
"906",906,-26.0387325017825,871384.806579109,-40.0632363280691,762620.946033038,0.883313392870929
"907",907,-38.8502228759937,422250.322530903,-25.254215569973,553309.346738774,0.85162460051999
"908",908,-29.9513710067905,400989.450345822,-44.9425693159848,575023.044471368,0.924970008603923
"909",909,-37.2423143966459,837682.770327684,-32.0634109303057,778422.427014858,0.923039718845926
"910",910,-44.1954269383065,463951.828548629,-25.9256714400202,367507.693950292,0.913369985332264
"911",911,-43.8431027917378,241848.27992605,-37.029545340538,878499.860308934,0.895910431208055
"912",912,-36.7347372665703,617995.41013129,-39.1489537802339,538102.710877899,0.900108462203341
"913",913,-33.1125302632898,216462.626464255,-26.7835479839109,371457.560245823,0.87309884534814
"914",914,-25.5067309455127,731452.385926712,-39.3236316567846,377917.593269106,0.874201032862743
"915",915,-34.1689312994517,344121.578687169,-43.1085349655412,728205.047509074,0.851504068095025
"916",916,-34.3612520257309,852124.999911562,-29.7744409100078,496176.260000691,0.872133284855658
"917",917,-43.7211927819252,835910.821961518,-37.1466595263667,222760.270791389,0.905304167626489
"918",918,-32.7280877115056,285232.194015309,-36.095042111028,877702.689729072,0.857707420635289
"919",919,-26.9048704503775,218961.61537664,-39.3711617441103,898962.510539591,0.856832799910877
"920",920,-40.9221228762157,267507.745584939,-40.1076975385509,616239.772987682,0.859050640731307
"921",921,-40.1059196473099,601592.762869634,-44.7754411398657,343431.276825368,0.91468705546082
"922",922,-30.728920137886,663569.891785961,-44.8481429127492,733428.644074686,0.885060275556596
"923",923,-33.9924958550222,818332.939639818,-38.9441162016056,697922.595344968,0.929001823830584
"924",924,-44.8881351771392,320177.798515484,-36.1205237777196,355636.706871949,0.871466889712978
"925",925,-25.4392924221605,225832.270151675,-30.5450146946833,503837.53831014,0.877342810544202
"926",926,-40.4877927059904,389609.559991304,-25.4161953505017,399477.029396575,0.936812075843938
"927",927,-44.2450780979358,708337.596313581,-27.0527539202161,497106.526702866,0.879653393086366
"928",928,-26.2721360949576,425208.685924225,-41.2524924052283,675201.057121903,0.937273629418433
"929",929,-34.76094973379,565678.349174969,-32.0414123405106,205666.462573539,0.915919971068701
"930",930,-43.7151326713711,767655.489568189,-38.4383144653887,865371.172286309,0.8845968374223
"931",931,-43.8304031470641,387001.713405512,-31.6593564332947,673607.042645589,0.939091536673579
"932",932,-40.3110525519699,385851.984453406,-43.7710462091677,806573.424110264,0.863160927702704
"933",933,-33.1759454217292,764462.91180145,-35.417798922047,552007.165493388,0.889769098295016
"934",934,-44.6049118358158,557479.960370287,-31.5035117602795,410678.179189637,0.903489264182046
